"Site","2.5Credible Interval","Posterior Mean","97.5Credible Interval"
113,0.918375326377205,0.936089968072216,0.95240411637235
114,0.918375326377205,0.936089968072216,0.95240411637235
115,0.918375326377205,0.936089968072216,0.95240411637235
116,0.918375326377205,0.936089968072216,0.95240411637235
117,0.918375326377205,0.936089968072216,0.95240411637235
118,0.918375326377205,0.936089968072216,0.95240411637235
119,0.918375326377205,0.936089968072216,0.95240411637235
120,0.918375326377205,0.936089968072216,0.95240411637235
121,0.918375326377205,0.936089968072216,0.95240411637235
122,0.918375326377205,0.936089968072216,0.95240411637235
123,0.918375326377205,0.936089968072216,0.95240411637235
124,0.918375326377205,0.936089968072216,0.95240411637235
125,0.918375326377205,0.936089968072216,0.95240411637235
126,0.918375326377205,0.936089968072216,0.95240411637235
127,0.918375326377205,0.936089968072216,0.95240411637235
128,0.918375326377205,0.936089968072216,0.95240411637235
129,0.918375326377205,0.936089968072216,0.95240411637235
130,0.918375326377205,0.936089968072216,0.95240411637235
131,0.918375326377205,0.936089968072216,0.95240411637235
132,0.918375326377205,0.936089968072216,0.95240411637235
133,0.918375326377205,0.936089968072216,0.95240411637235
134,0.918375326377205,0.936089968072216,0.95240411637235
135,0.918375326377205,0.936089968072216,0.95240411637235
136,0.918375326377205,0.936089968072216,0.95240411637235
137,0.918375326377205,0.936089968072216,0.95240411637235
138,0.918375326377205,0.936089968072216,0.95240411637235
139,0.918375326377205,0.936089968072216,0.95240411637235
140,0.918375326377205,0.936089968072216,0.95240411637235
141,0.918375326377205,0.936089968072216,0.95240411637235
142,0.918375326377205,0.936089968072216,0.95240411637235
143,0.918375326377205,0.936089968072216,0.95240411637235
144,0.918375326377205,0.936089968072216,0.95240411637235
145,0.918375326377205,0.936089968072216,0.95240411637235
146,0.918375326377205,0.936089968072216,0.95240411637235
147,0.918375326377205,0.936089968072216,0.95240411637235
148,0.918375326377205,0.936089968072216,0.95240411637235
149,0.918375326377205,0.936089968072216,0.95240411637235
150,0.918375326377205,0.936089968072216,0.95240411637235
151,0.918375326377205,0.936089968072216,0.95240411637235
152,0.918375326377205,0.936089968072216,0.95240411637235
153,0.918375326377205,0.936089968072216,0.95240411637235
154,0.918375326377205,0.936089968072216,0.95240411637235
155,0.918375326377205,0.936089968072216,0.95240411637235
156,0.918375326377205,0.936089968072216,0.95240411637235
157,0.918375326377205,0.936089968072216,0.95240411637235
158,0.918375326377205,0.936089968072216,0.95240411637235
159,0.918375326377205,0.936089968072216,0.95240411637235
160,0.918375326377205,0.936089968072216,0.95240411637235
161,0.918375326377205,0.936089968072216,0.95240411637235
162,0.918375326377205,0.936089968072216,0.95240411637235
163,0.918375326377205,0.936089968072216,0.95240411637235
164,0.918375326377205,0.936089968072216,0.95240411637235
165,0.918375326377205,0.936089968072216,0.95240411637235
166,0.918375326377205,0.936089968072216,0.95240411637235
167,0.918375326377205,0.936089968072216,0.95240411637235
168,0.918375326377205,0.936089968072216,0.95240411637235
169,0.918375326377205,0.936089968072216,0.95240411637235
170,0.918375326377205,0.936089968072216,0.95240411637235
171,0.918375326377205,0.936089968072216,0.95240411637235
172,0.918375326377205,0.936089968072216,0.95240411637235
173,0.918375326377205,0.936089968072216,0.95240411637235
174,0.918375326377205,0.936089968072216,0.95240411637235
175,0.918375326377205,0.936089968072216,0.95240411637235
176,0.918375326377205,0.936089968072216,0.95240411637235
177,0.918375326377205,0.936089968072216,0.95240411637235
178,0.918375326377205,0.936089968072216,0.95240411637235
179,0.918375326377205,0.936089968072216,0.95240411637235
180,0.918375326377205,0.936089968072216,0.95240411637235
181,0.918375326377205,0.936089968072216,0.95240411637235
182,0.918375326377205,0.936089968072216,0.95240411637235
183,0.918375326377205,0.936089968072216,0.95240411637235
184,0.918375326377205,0.936089968072216,0.95240411637235
185,0.918375326377205,0.936089968072216,0.95240411637235
186,0.918375326377205,0.936089968072216,0.95240411637235
187,0.918375326377205,0.936089968072216,0.95240411637235
188,0.918375326377205,0.936089968072216,0.95240411637235
189,0.918375326377205,0.936089968072216,0.95240411637235
190,0.918375326377205,0.936089968072216,0.95240411637235
191,0.918375326377205,0.936089968072216,0.95240411637235
192,0.918375326377205,0.936089968072216,0.95240411637235
193,0.918375326377205,0.936089968072216,0.95240411637235
194,0.918375326377205,0.936089968072216,0.95240411637235
195,0.918375326377205,0.936089968072216,0.95240411637235
196,0.918375326377205,0.936089968072216,0.95240411637235
197,0.918375326377205,0.936089968072216,0.95240411637235
198,0.918375326377205,0.936089968072216,0.95240411637235
199,0.918375326377205,0.936089968072216,0.95240411637235
200,0.918375326377205,0.936089968072216,0.95240411637235
201,0.918375326377205,0.936089968072216,0.95240411637235
202,0.918375326377205,0.936089968072216,0.95240411637235
203,0.918375326377205,0.936089968072216,0.95240411637235
204,0.918375326377205,0.936089968072216,0.95240411637235
205,0.918375326377205,0.936089968072216,0.95240411637235
206,0.918375326377205,0.936089968072216,0.95240411637235
207,0.918375326377205,0.936089968072216,0.95240411637235
208,0.918375326377205,0.936089968072216,0.95240411637235
209,0.918375326377205,0.936089968072216,0.95240411637235
210,0.918375326377205,0.936089968072216,0.95240411637235
