"(Intercept)","eDNA_captureF","MonthAugust","MonthJuly","MonthJune","MonthMay","MonthOctober","MonthSeptember"
0.00159084501616519,-6.4418978354617,-6.4418978354617,-6.4418978354617,-6.4418978354617,-6.4418978354617,-6.4418978354617,-6.4418978354617
0.00544246401383812,-5.20806604876466,-5.20806604876466,-5.20806604876466,-5.20806604876466,-5.20806604876466,-5.20806604876466,-5.20806604876466
0.00203543352285446,-6.19500894159935,-6.19500894159935,-6.19500894159935,-6.19500894159935,-6.19500894159935,-6.19500894159935,-6.19500894159935
0.00787206720708956,-4.83653136627917,-4.83653136627917,-4.83653136627917,-4.83653136627917,-4.83653136627917,-4.83653136627917,-4.83653136627917
0.00975607751746808,-4.62006087318445,-4.62006087318445,-4.62006087318445,-4.62006087318445,-4.62006087318445,-4.62006087318445,-4.62006087318445
0.020078548859578,-3.88782039229198,-3.88782039229198,-3.88782039229198,-3.88782039229198,-3.88782039229198,-3.88782039229198,-3.88782039229198
0.0632065326679083,-2.69605517806373,-2.69605517806373,-2.69605517806373,-2.69605517806373,-2.69605517806373,-2.69605517806373,-2.69605517806373
0.117074990465139,-2.02042559645611,-2.02042559645611,-2.02042559645611,-2.02042559645611,-2.02042559645611,-2.02042559645611,-2.02042559645611
0.0195700272254478,-3.91399205058228,-3.91399205058228,-3.91399205058228,-3.91399205058228,-3.91399205058228,-3.91399205058228,-3.91399205058228
0.0126512690067028,-4.35726577435964,-4.35726577435964,-4.35726577435964,-4.35726577435964,-4.35726577435964,-4.35726577435964,-4.35726577435964
0.00222141199320202,-6.10738836931841,-6.10738836931841,-6.10738836931841,-6.10738836931841,-6.10738836931841,-6.10738836931841,-6.10738836931841
0.00912654929455623,-4.68739915683265,-4.68739915683265,-4.68739915683265,-4.68739915683265,-4.68739915683265,-4.68739915683265,-4.68739915683265
0.0394730567431971,-3.19186370169907,-3.19186370169907,-3.19186370169907,-3.19186370169907,-3.19186370169907,-3.19186370169907,-3.19186370169907
0.00934660506643521,-4.66335153744326,-4.66335153744326,-4.66335153744326,-4.66335153744326,-4.66335153744326,-4.66335153744326,-4.66335153744326
0.0101234619754468,-4.58272452849121,-4.58272452849121,-4.58272452849121,-4.58272452849121,-4.58272452849121,-4.58272452849121,-4.58272452849121
0.00543812083097657,-5.20886875203598,-5.20886875203598,-5.20886875203598,-5.20886875203598,-5.20886875203598,-5.20886875203598,-5.20886875203598
0.0313139183840691,-3.43187792270934,-3.43187792270934,-3.43187792270934,-3.43187792270934,-3.43187792270934,-3.43187792270934,-3.43187792270934
0.0321456449008104,-3.40480463671243,-3.40480463671243,-3.40480463671243,-3.40480463671243,-3.40480463671243,-3.40480463671243,-3.40480463671243
0.00525315419891847,-5.24365958246656,-5.24365958246656,-5.24365958246656,-5.24365958246656,-5.24365958246656,-5.24365958246656,-5.24365958246656
0.0101620833448003,-4.57887773442287,-4.57887773442287,-4.57887773442287,-4.57887773442287,-4.57887773442287,-4.57887773442287,-4.57887773442287
0.00400957650645923,-5.51505201619242,-5.51505201619242,-5.51505201619242,-5.51505201619242,-5.51505201619242,-5.51505201619242,-5.51505201619242
0.00595940368652074,-5.11680762370977,-5.11680762370977,-5.11680762370977,-5.11680762370977,-5.11680762370977,-5.11680762370977,-5.11680762370977
0.0177884484118506,-4.01125743346641,-4.01125743346641,-4.01125743346641,-4.01125743346641,-4.01125743346641,-4.01125743346641,-4.01125743346641
0.0111011933231177,-4.48953939843048,-4.48953939843048,-4.48953939843048,-4.48953939843048,-4.48953939843048,-4.48953939843048,-4.48953939843048
0.0246575807991368,-3.67770421782315,-3.67770421782315,-3.67770421782315,-3.67770421782315,-3.67770421782315,-3.67770421782315,-3.67770421782315
0.0385024521384574,-3.2177700835261,-3.2177700835261,-3.2177700835261,-3.2177700835261,-3.2177700835261,-3.2177700835261,-3.2177700835261
0.00142179227577935,-6.55441423320764,-6.55441423320764,-6.55441423320764,-6.55441423320764,-6.55441423320764,-6.55441423320764,-6.55441423320764
0.00405946553007359,-5.50263622934581,-5.50263622934581,-5.50263622934581,-5.50263622934581,-5.50263622934581,-5.50263622934581,-5.50263622934581
0.00998377038658202,-4.59676052331938,-4.59676052331938,-4.59676052331938,-4.59676052331938,-4.59676052331938,-4.59676052331938,-4.59676052331938
0.0090376777500706,-4.6972742583287,-4.6972742583287,-4.6972742583287,-4.6972742583287,-4.6972742583287,-4.6972742583287,-4.6972742583287
0.0469068009788815,-3.01155001912774,-3.01155001912774,-3.01155001912774,-3.01155001912774,-3.01155001912774,-3.01155001912774,-3.01155001912774
0.101874845968775,-2.17656436873944,-2.17656436873944,-2.17656436873944,-2.17656436873944,-2.17656436873944,-2.17656436873944,-2.17656436873944
0.0295940680601746,-3.49014053261817,-3.49014053261817,-3.49014053261817,-3.49014053261817,-3.49014053261817,-3.49014053261817,-3.49014053261817
0.0160461161945893,-4.11611219125438,-4.11611219125438,-4.11611219125438,-4.11611219125438,-4.11611219125438,-4.11611219125438,-4.11611219125438
0.0727795801955872,-2.54475589082944,-2.54475589082944,-2.54475589082944,-2.54475589082944,-2.54475589082944,-2.54475589082944,-2.54475589082944
0.00678455589271309,-4.98629876649432,-4.98629876649432,-4.98629876649432,-4.98629876649432,-4.98629876649432,-4.98629876649432,-4.98629876649432
0.00566437308667881,-5.16787857844966,-5.16787857844966,-5.16787857844966,-5.16787857844966,-5.16787857844966,-5.16787857844966,-5.16787857844966
0.0327644127961034,-3.3850991420231,-3.3850991420231,-3.3850991420231,-3.3850991420231,-3.3850991420231,-3.3850991420231,-3.3850991420231
0.010430285485057,-4.55255657667777,-4.55255657667777,-4.55255657667777,-4.55255657667777,-4.55255657667777,-4.55255657667777,-4.55255657667777
0.00998508165436564,-4.59662786751363,-4.59662786751363,-4.59662786751363,-4.59662786751363,-4.59662786751363,-4.59662786751363,-4.59662786751363
0.0149787133940078,-4.1860331655561,-4.1860331655561,-4.1860331655561,-4.1860331655561,-4.1860331655561,-4.1860331655561,-4.1860331655561
0.0202309187661529,-3.88010484633339,-3.88010484633339,-3.88010484633339,-3.88010484633339,-3.88010484633339,-3.88010484633339,-3.88010484633339
0.0304795532713934,-3.4597454901724,-3.4597454901724,-3.4597454901724,-3.4597454901724,-3.4597454901724,-3.4597454901724,-3.4597454901724
0.120619531638813,-1.98657642124534,-1.98657642124534,-1.98657642124534,-1.98657642124534,-1.98657642124534,-1.98657642124534,-1.98657642124534
0.0235559735649548,-3.72453798521443,-3.72453798521443,-3.72453798521443,-3.72453798521443,-3.72453798521443,-3.72453798521443,-3.72453798521443
0.0328998168152559,-3.38083500230898,-3.38083500230898,-3.38083500230898,-3.38083500230898,-3.38083500230898,-3.38083500230898,-3.38083500230898
0.0177927928027091,-4.01100881480833,-4.01100881480833,-4.01100881480833,-4.01100881480833,-4.01100881480833,-4.01100881480833,-4.01100881480833
0.0206328441393549,-3.86002242192157,-3.86002242192157,-3.86002242192157,-3.86002242192157,-3.86002242192157,-3.86002242192157,-3.86002242192157
0.0069649498497733,-4.95987555376693,-4.95987555376693,-4.95987555376693,-4.95987555376693,-4.95987555376693,-4.95987555376693,-4.95987555376693
0.00410995871994012,-5.49022386652129,-5.49022386652129,-5.49022386652129,-5.49022386652129,-5.49022386652129,-5.49022386652129,-5.49022386652129
0.00486410176417197,-5.32099724261841,-5.32099724261841,-5.32099724261841,-5.32099724261841,-5.32099724261841,-5.32099724261841,-5.32099724261841
0.0114669437703088,-4.45675364141587,-4.45675364141587,-4.45675364141587,-4.45675364141587,-4.45675364141587,-4.45675364141587,-4.45675364141587
0.0430848299136839,-3.10054378503417,-3.10054378503417,-3.10054378503417,-3.10054378503417,-3.10054378503417,-3.10054378503417,-3.10054378503417
0.0657862908316508,-2.65329375212774,-2.65329375212774,-2.65329375212774,-2.65329375212774,-2.65329375212774,-2.65329375212774,-2.65329375212774
0.00870457335658094,-4.73516403882121,-4.73516403882121,-4.73516403882121,-4.73516403882121,-4.73516403882121,-4.73516403882121,-4.73516403882121
0.0212956859048854,-3.82772505588255,-3.82772505588255,-3.82772505588255,-3.82772505588255,-3.82772505588255,-3.82772505588255,-3.82772505588255
0.0106704339921846,-4.52955076912517,-4.52955076912517,-4.52955076912517,-4.52955076912517,-4.52955076912517,-4.52955076912517,-4.52955076912517
0.00400110714275614,-5.51717503748403,-5.51717503748403,-5.51717503748403,-5.51717503748403,-5.51717503748403,-5.51717503748403,-5.51717503748403
0.00498069310368156,-5.29719308208786,-5.29719308208786,-5.29719308208786,-5.29719308208786,-5.29719308208786,-5.29719308208786,-5.29719308208786
0.0318260117741196,-3.41512787528728,-3.41512787528728,-3.41512787528728,-3.41512787528728,-3.41512787528728,-3.41512787528728,-3.41512787528728
0.074183874377348,-2.52412884638311,-2.52412884638311,-2.52412884638311,-2.52412884638311,-2.52412884638311,-2.52412884638311,-2.52412884638311
0.0471173714214064,-3.00684998311848,-3.00684998311848,-3.00684998311848,-3.00684998311848,-3.00684998311848,-3.00684998311848,-3.00684998311848
0.134850441308098,-1.85873607004275,-1.85873607004275,-1.85873607004275,-1.85873607004275,-1.85873607004275,-1.85873607004275,-1.85873607004275
0.367368873638977,-0.543521064962011,-0.543521064962011,-0.543521064962011,-0.543521064962011,-0.543521064962011,-0.543521064962011,-0.543521064962011
0.197052819488627,-1.40481712205683,-1.40481712205683,-1.40481712205683,-1.40481712205683,-1.40481712205683,-1.40481712205683,-1.40481712205683
0.156669682678965,-1.68321905975487,-1.68321905975487,-1.68321905975487,-1.68321905975487,-1.68321905975487,-1.68321905975487,-1.68321905975487
0.0918510454369481,-2.29124021842362,-2.29124021842362,-2.29124021842362,-2.29124021842362,-2.29124021842362,-2.29124021842362,-2.29124021842362
0.0531631995555221,-2.87976032581049,-2.87976032581049,-2.87976032581049,-2.87976032581049,-2.87976032581049,-2.87976032581049,-2.87976032581049
0.134615723363076,-1.8607494328649,-1.8607494328649,-1.8607494328649,-1.8607494328649,-1.8607494328649,-1.8607494328649,-1.8607494328649
0.0417955038423845,-3.13227244656757,-3.13227244656757,-3.13227244656757,-3.13227244656757,-3.13227244656757,-3.13227244656757,-3.13227244656757
0.0113354085466383,-4.46842380878325,-4.46842380878325,-4.46842380878325,-4.46842380878325,-4.46842380878325,-4.46842380878325,-4.46842380878325
0.0244375904963138,-3.68689159404272,-3.68689159404272,-3.68689159404272,-3.68689159404272,-3.68689159404272,-3.68689159404272,-3.68689159404272
0.0281941930018549,-3.54003996264221,-3.54003996264221,-3.54003996264221,-3.54003996264221,-3.54003996264221,-3.54003996264221,-3.54003996264221
0.0385209564475525,-3.21727035269744,-3.21727035269744,-3.21727035269744,-3.21727035269744,-3.21727035269744,-3.21727035269744,-3.21727035269744
0.0130588758007619,-4.32514234581794,-4.32514234581794,-4.32514234581794,-4.32514234581794,-4.32514234581794,-4.32514234581794,-4.32514234581794
0.0111049799003922,-4.48919453108094,-4.48919453108094,-4.48919453108094,-4.48919453108094,-4.48919453108094,-4.48919453108094,-4.48919453108094
0.00961717567118466,-4.63454092732617,-4.63454092732617,-4.63454092732617,-4.63454092732617,-4.63454092732617,-4.63454092732617,-4.63454092732617
0.0188803851913896,-3.95057082104402,-3.95057082104402,-3.95057082104402,-3.95057082104402,-3.95057082104402,-3.95057082104402,-3.95057082104402
0.0306267271487091,-3.45477668824833,-3.45477668824833,-3.45477668824833,-3.45477668824833,-3.45477668824833,-3.45477668824833,-3.45477668824833
0.0615657640165336,-2.72410684294738,-2.72410684294738,-2.72410684294738,-2.72410684294738,-2.72410684294738,-2.72410684294738,-2.72410684294738
0.0815992517953161,-2.42081374749479,-2.42081374749479,-2.42081374749479,-2.42081374749479,-2.42081374749479,-2.42081374749479,-2.42081374749479
0.0686180674524872,-2.60811355819543,-2.60811355819543,-2.60811355819543,-2.60811355819543,-2.60811355819543,-2.60811355819543,-2.60811355819543
0.0170336076180408,-4.0553866195023,-4.0553866195023,-4.0553866195023,-4.0553866195023,-4.0553866195023,-4.0553866195023,-4.0553866195023
0.0124147867802564,-4.37637454047297,-4.37637454047297,-4.37637454047297,-4.37637454047297,-4.37637454047297,-4.37637454047297,-4.37637454047297
0.00428996292972508,-5.44717799594643,-5.44717799594643,-5.44717799594643,-5.44717799594643,-5.44717799594643,-5.44717799594643,-5.44717799594643
0.0108329895700433,-4.51426711717573,-4.51426711717573,-4.51426711717573,-4.51426711717573,-4.51426711717573,-4.51426711717573,-4.51426711717573
0.0153060745585035,-4.164081077721,-4.164081077721,-4.164081077721,-4.164081077721,-4.164081077721,-4.164081077721,-4.164081077721
0.0826870261706649,-2.40638600441566,-2.40638600441566,-2.40638600441566,-2.40638600441566,-2.40638600441566,-2.40638600441566,-2.40638600441566
0.0588813535697537,-2.77154475433731,-2.77154475433731,-2.77154475433731,-2.77154475433731,-2.77154475433731,-2.77154475433731,-2.77154475433731
0.0301235086214172,-3.47186285067244,-3.47186285067244,-3.47186285067244,-3.47186285067244,-3.47186285067244,-3.47186285067244,-3.47186285067244
0.0134726614169304,-4.29352848581368,-4.29352848581368,-4.29352848581368,-4.29352848581368,-4.29352848581368,-4.29352848581368,-4.29352848581368
0.0108320658118832,-4.51435332737591,-4.51435332737591,-4.51435332737591,-4.51435332737591,-4.51435332737591,-4.51435332737591,-4.51435332737591
0.0185838686621883,-3.96670263239687,-3.96670263239687,-3.96670263239687,-3.96670263239687,-3.96670263239687,-3.96670263239687,-3.96670263239687
0.0154749004797553,-4.1529400049257,-4.1529400049257,-4.1529400049257,-4.1529400049257,-4.1529400049257,-4.1529400049257,-4.1529400049257
0.0175344229932846,-4.02589932995374,-4.02589932995374,-4.02589932995374,-4.02589932995374,-4.02589932995374,-4.02589932995374,-4.02589932995374
0.0343229400224919,-3.33701553593641,-3.33701553593641,-3.33701553593641,-3.33701553593641,-3.33701553593641,-3.33701553593641,-3.33701553593641
0.0312838076012122,-3.43287104723909,-3.43287104723909,-3.43287104723909,-3.43287104723909,-3.43287104723909,-3.43287104723909,-3.43287104723909
0.0116964747590695,-4.43670236859099,-4.43670236859099,-4.43670236859099,-4.43670236859099,-4.43670236859099,-4.43670236859099,-4.43670236859099
0.0318873077483003,-3.41314044372774,-3.41314044372774,-3.41314044372774,-3.41314044372774,-3.41314044372774,-3.41314044372774,-3.41314044372774
0.0537290346376733,-2.86857542310296,-2.86857542310296,-2.86857542310296,-2.86857542310296,-2.86857542310296,-2.86857542310296,-2.86857542310296
0.00836355651187432,-4.77547279498055,-4.77547279498055,-4.77547279498055,-4.77547279498055,-4.77547279498055,-4.77547279498055,-4.77547279498055
0.0260977998607467,-3.61945987381403,-3.61945987381403,-3.61945987381403,-3.61945987381403,-3.61945987381403,-3.61945987381403,-3.61945987381403
0.0883373503169215,-2.3341070084105,-2.3341070084105,-2.3341070084105,-2.3341070084105,-2.3341070084105,-2.3341070084105,-2.3341070084105
0.161595509583946,-1.64640431101475,-1.64640431101475,-1.64640431101475,-1.64640431101475,-1.64640431101475,-1.64640431101475,-1.64640431101475
0.0623159273301228,-2.71119603425445,-2.71119603425445,-2.71119603425445,-2.71119603425445,-2.71119603425445,-2.71119603425445,-2.71119603425445
0.0892422878363991,-2.32292189764934,-2.32292189764934,-2.32292189764934,-2.32292189764934,-2.32292189764934,-2.32292189764934,-2.32292189764934
0.045458175400626,-3.04443877929031,-3.04443877929031,-3.04443877929031,-3.04443877929031,-3.04443877929031,-3.04443877929031,-3.04443877929031
0.0861179376238512,-2.36198380402227,-2.36198380402227,-2.36198380402227,-2.36198380402227,-2.36198380402227,-2.36198380402227,-2.36198380402227
0.0326630747181996,-3.38830163166648,-3.38830163166648,-3.38830163166648,-3.38830163166648,-3.38830163166648,-3.38830163166648,-3.38830163166648
0.0108191869003628,-4.51555601632405,-4.51555601632405,-4.51555601632405,-4.51555601632405,-4.51555601632405,-4.51555601632405,-4.51555601632405
0.0203426873134858,-3.87448132804607,-3.87448132804607,-3.87448132804607,-3.87448132804607,-3.87448132804607,-3.87448132804607,-3.87448132804607
0.00491915314295001,-5.30968759670813,-5.30968759670813,-5.30968759670813,-5.30968759670813,-5.30968759670813,-5.30968759670813,-5.30968759670813
0.00966828667903688,-4.62918883620409,-4.62918883620409,-4.62918883620409,-4.62918883620409,-4.62918883620409,-4.62918883620409,-4.62918883620409
0.0434484546643585,-3.09175939171715,-3.09175939171715,-3.09175939171715,-3.09175939171715,-3.09175939171715,-3.09175939171715,-3.09175939171715
0.012357641011105,-4.38104607027912,-4.38104607027912,-4.38104607027912,-4.38104607027912,-4.38104607027912,-4.38104607027912,-4.38104607027912
0.00560178578590644,-5.17905230710544,-5.17905230710544,-5.17905230710544,-5.17905230710544,-5.17905230710544,-5.17905230710544,-5.17905230710544
0.00938291773469279,-4.65943729058281,-4.65943729058281,-4.65943729058281,-4.65943729058281,-4.65943729058281,-4.65943729058281,-4.65943729058281
0.00654265901543116,-5.02284746283483,-5.02284746283483,-5.02284746283483,-5.02284746283483,-5.02284746283483,-5.02284746283483,-5.02284746283483
0.00617886633462815,-5.0804224308101,-5.0804224308101,-5.0804224308101,-5.0804224308101,-5.0804224308101,-5.0804224308101,-5.0804224308101
0.00588626049508334,-5.12923072061472,-5.12923072061472,-5.12923072061472,-5.12923072061472,-5.12923072061472,-5.12923072061472,-5.12923072061472
0.0301830636600946,-3.46982636715055,-3.46982636715055,-3.46982636715055,-3.46982636715055,-3.46982636715055,-3.46982636715055,-3.46982636715055
0.0528631447025313,-2.88573719875142,-2.88573719875142,-2.88573719875142,-2.88573719875142,-2.88573719875142,-2.88573719875142,-2.88573719875142
0.0700926928858855,-2.58526636123528,-2.58526636123528,-2.58526636123528,-2.58526636123528,-2.58526636123528,-2.58526636123528,-2.58526636123528
0.0350181739854968,-3.31624208456528,-3.31624208456528,-3.31624208456528,-3.31624208456528,-3.31624208456528,-3.31624208456528,-3.31624208456528
0.0133903189441409,-4.29974252229868,-4.29974252229868,-4.29974252229868,-4.29974252229868,-4.29974252229868,-4.29974252229868,-4.29974252229868
0.0028874827466732,-5.84447851876294,-5.84447851876294,-5.84447851876294,-5.84447851876294,-5.84447851876294,-5.84447851876294,-5.84447851876294
0.00541266656208144,-5.21358604441683,-5.21358604441683,-5.21358604441683,-5.21358604441683,-5.21358604441683,-5.21358604441683,-5.21358604441683
0.039171975509837,-3.19983385754837,-3.19983385754837,-3.19983385754837,-3.19983385754837,-3.19983385754837,-3.19983385754837,-3.19983385754837
0.0270246617637386,-3.58360888798951,-3.58360888798951,-3.58360888798951,-3.58360888798951,-3.58360888798951,-3.58360888798951,-3.58360888798951
0.0329269900700904,-3.37998130575551,-3.37998130575551,-3.37998130575551,-3.37998130575551,-3.37998130575551,-3.37998130575551,-3.37998130575551
0.0325230198542381,-3.39274348967519,-3.39274348967519,-3.39274348967519,-3.39274348967519,-3.39274348967519,-3.39274348967519,-3.39274348967519
0.00849244736657019,-4.76004934191533,-4.76004934191533,-4.76004934191533,-4.76004934191533,-4.76004934191533,-4.76004934191533,-4.76004934191533
0.00574560126685544,-5.15355854326908,-5.15355854326908,-5.15355854326908,-5.15355854326908,-5.15355854326908,-5.15355854326908,-5.15355854326908
0.0242968419549326,-3.69281201760695,-3.69281201760695,-3.69281201760695,-3.69281201760695,-3.69281201760695,-3.69281201760695,-3.69281201760695
0.0216679180988747,-3.81001642647703,-3.81001642647703,-3.81001642647703,-3.81001642647703,-3.81001642647703,-3.81001642647703,-3.81001642647703
0.0194487193684417,-3.92033371910266,-3.92033371910266,-3.92033371910266,-3.92033371910266,-3.92033371910266,-3.92033371910266,-3.92033371910266
0.0202656975220424,-3.87835173545997,-3.87835173545997,-3.87835173545997,-3.87835173545997,-3.87835173545997,-3.87835173545997,-3.87835173545997
0.00318784975449143,-5.74521570584575,-5.74521570584575,-5.74521570584575,-5.74521570584575,-5.74521570584575,-5.74521570584575,-5.74521570584575
0.0320062564938984,-3.40929422481215,-3.40929422481215,-3.40929422481215,-3.40929422481215,-3.40929422481215,-3.40929422481215,-3.40929422481215
0.010801652130236,-4.51719576802528,-4.51719576802528,-4.51719576802528,-4.51719576802528,-4.51719576802528,-4.51719576802528,-4.51719576802528
0.0680003873355123,-2.6178189978191,-2.6178189978191,-2.6178189978191,-2.6178189978191,-2.6178189978191,-2.6178189978191,-2.6178189978191
0.0104435990085386,-4.55126750723778,-4.55126750723778,-4.55126750723778,-4.55126750723778,-4.55126750723778,-4.55126750723778,-4.55126750723778
0.0283514214433792,-3.53431702637946,-3.53431702637946,-3.53431702637946,-3.53431702637946,-3.53431702637946,-3.53431702637946,-3.53431702637946
